date,op_type,flight,airline,tail_id,origin,destination,sched_time_local,actual_time_local,delay_min,hour,dow,status,propagated_from_prev,cascade_caused
2025-08-13,ARRIVAL,G8464,G8,VT-A014,CCJ,BOM,2025-08-13 08:48:00,2025-08-13 08:54:00,6,8,Wednesday,ON_TIME,23.0,18.0
2025-08-13,DEPARTURE,BA533,BA,VT-A014,BOM,DEL,2025-08-13 09:21:00,2025-08-13 09:35:00,14,9,Wednesday,DELAYED,18.0,37.0
2025-08-13,DEPARTURE,EK846,EK,VT-A014,BOM,DXB,2025-08-13 09:43:00,2025-08-13 10:07:00,24,9,Wednesday,DELAYED,37.0,0.0
2025-08-14,ARRIVAL,QP460,QP,VT-A014,DXB,BOM,2025-08-14 06:38:00,2025-08-14 06:41:00,3,6,Thursday,ON_TIME,0.0,17.0
2025-08-14,DEPARTURE,G8832,G8,VT-A014,BOM,DOH,2025-08-14 07:09:00,2025-08-14 07:18:00,9,7,Thursday,ON_TIME,17.0,0.0
2025-08-14,ARRIVAL,BA340,BA,VT-A014,DOH,BOM,2025-08-14 12:52:00,2025-08-14 13:07:00,15,12,Thursday,DELAYED,0.0,0.0
2025-08-14,DEPARTURE,G8130,G8,VT-A014,BOM,MAA,2025-08-14 14:16:00,2025-08-14 15:04:00,48,14,Thursday,DELAYED,0.0,0.0
2025-08-14,ARRIVAL,SG381,SG,VT-A014,MAA,BOM,2025-08-14 17:03:00,2025-08-14 17:38:00,35,17,Thursday,DELAYED,0.0,11.0
2025-08-14,DEPARTURE,6E474,6E,VT-A014,BOM,MAA,2025-08-14 18:12:00,2025-08-14 18:52:00,40,18,Thursday,DELAYED,11.0,0.0
2025-08-14,ARRIVAL,UK982,UK,VT-A014,MAA,BOM,2025-08-14 21:28:00,2025-08-14 21:38:00,10,21,Thursday,ON_TIME,0.0,0.0
2025-08-15,DEPARTURE,BA637,BA,VT-A014,BOM,HYD,2025-08-15 07:03:00,2025-08-15 07:12:00,9,7,Friday,ON_TIME,0.0,0.0
2025-08-15,ARRIVAL,AI167,AI,VT-A014,HYD,BOM,2025-08-15 09:23:00,2025-08-15 10:23:00,60,9,Friday,DELAYED,0.0,12.0
2025-08-15,DEPARTURE,6E612,6E,VT-A014,BOM,CCJ,2025-08-15 10:56:00,2025-08-15 10:57:00,1,10,Friday,ON_TIME,12.0,0.0
2025-08-15,ARRIVAL,G8531,G8,VT-A014,CCJ,BOM,2025-08-15 12:55:00,2025-08-15 13:23:00,28,12,Friday,DELAYED,0.0,0.0
2025-08-15,DEPARTURE,EK273,EK,VT-A014,BOM,BLR,2025-08-15 14:10:00,2025-08-15 14:13:00,3,14,Friday,ON_TIME,0.0,0.0
2025-08-15,ARRIVAL,SQ240,SQ,VT-A014,BLR,BOM,2025-08-15 16:19:00,2025-08-15 16:19:00,0,16,Friday,ON_TIME,0.0,0.0
2025-08-15,DEPARTURE,I5375,I5,VT-A014,BOM,LHR,2025-08-15 17:31:00,2025-08-15 17:54:00,23,17,Friday,DELAYED,0.0,0.0
2025-08-16,ARRIVAL,SQ440,SQ,VT-A014,HYD,BOM,2025-08-16 09:15:00,2025-08-16 10:08:00,53,9,Saturday,DELAYED,0.0,0.0
2025-08-16,DEPARTURE,QR629,QR,VT-A014,BOM,CCU,2025-08-16 10:59:00,2025-08-16 11:21:00,22,10,Saturday,DELAYED,0.0,0.0
2025-08-16,ARRIVAL,AI291,AI,VT-A014,CCU,BOM,2025-08-16 14:07:00,2025-08-16 14:18:00,11,14,Saturday,DELAYED,0.0,9.0
2025-08-16,DEPARTURE,UK778,UK,VT-A014,BOM,GOI,2025-08-16 14:54:00,2025-08-16 15:06:00,12,14,Saturday,DELAYED,9.0,0.0
2025-08-16,ARRIVAL,QR296,QR,VT-A014,GOI,BOM,2025-08-16 18:04:00,2025-08-16 18:53:00,49,18,Saturday,DELAYED,0.0,0.0
2025-08-10,DEPARTURE,QR534,QR,VT-A015,BOM,CCJ,2025-08-10 07:11:00,2025-08-10 08:15:00,64,7,Sunday,DELAYED,0.0,0.0
2025-08-10,ARRIVAL,G8317,G8,VT-A015,CCJ,BOM,2025-08-10 10:45:00,2025-08-10 11:13:00,28,10,Sunday,DELAYED,0.0,9.0
2025-08-10,DEPARTURE,BA440,BA,VT-A015,BOM,PNQ,2025-08-10 11:49:00,2025-08-10 12:10:00,21,11,Sunday,DELAYED,9.0,0.0
2025-08-10,ARRIVAL,6E857,6E,VT-A015,PNQ,BOM,2025-08-10 15:44:00,2025-08-10 16:25:00,41,15,Sunday,DELAYED,0.0,11.0
2025-08-10,DEPARTURE,G8279,G8,VT-A015,BOM,DXB,2025-08-10 16:59:00,2025-08-10 17:01:00,2,16,Sunday,ON_TIME,11.0,0.0
2025-08-10,ARRIVAL,UK615,UK,VT-A015,DXB,BOM,2025-08-10 22:06:00,2025-08-10 22:16:00,10,22,Sunday,ON_TIME,0.0,16.0
2025-08-10,DEPARTURE,EK435,EK,VT-A015,BOM,DEL,2025-08-10 22:45:00,2025-08-10 23:06:00,21,22,Sunday,DELAYED,16.0,0.0
2025-08-11,ARRIVAL,G8763,G8,VT-A015,DEL,BOM,2025-08-11 02:09:00,2025-08-11 02:14:00,5,2,Monday,ON_TIME,0.0,0.0
2025-08-11,ARRIVAL,SQ212,SQ,VT-A015,PNQ,BOM,2025-08-11 07:08:00,2025-08-11 07:24:00,16,7,Monday,DELAYED,0.0,0.0
2025-08-11,DEPARTURE,EK940,EK,VT-A015,BOM,SIN,2025-08-11 08:31:00,2025-08-11 08:24:00,-7,8,Monday,ON_TIME,0.0,0.0
2025-08-11,ARRIVAL,UK983,UK,VT-A015,SIN,BOM,2025-08-11 16:32:00,2025-08-11 16:23:00,-9,16,Monday,ON_TIME,0.0,6.0
2025-08-11,DEPARTURE,AI336,AI,VT-A015,BOM,DOH,2025-08-11 17:02:00,2025-08-11 17:20:00,18,17,Monday,DELAYED,6.0,0.0
2025-08-12,ARRIVAL,6E413,6E,VT-A015,DOH,BOM,2025-08-12 00:53:00,2025-08-12 01:04:00,11,0,Tuesday,DELAYED,0.0,0.0
2025-08-12,ARRIVAL,EK580,EK,VT-A015,DOH,BOM,2025-08-12 09:25:00,2025-08-12 10:04:00,39,9,Tuesday,DELAYED,0.0,0.0
2025-08-12,DEPARTURE,UK586,UK,VT-A015,BOM,BLR,2025-08-12 10:57:00,2025-08-12 10:51:00,-6,10,Tuesday,ON_TIME,0.0,0.0
2025-08-12,ARRIVAL,SQ665,SQ,VT-A015,BLR,BOM,2025-08-12 13:45:00,2025-08-12 14:15:00,30,13,Tuesday,DELAYED,0.0,0.0
2025-08-12,DEPARTURE,AI921,AI,VT-A015,BOM,CCJ,2025-08-12 15:19:00,2025-08-12 15:19:00,0,15,Tuesday,ON_TIME,0.0,0.0
2025-08-12,ARRIVAL,SG126,SG,VT-A015,CCJ,BOM,2025-08-12 18:29:00,2025-08-12 18:19:00,-10,18,Tuesday,ON_TIME,0.0,0.0
2025-08-12,DEPARTURE,G8405,G8,VT-A015,BOM,DEL,2025-08-12 19:16:00,2025-08-12 19:43:00,27,19,Tuesday,DELAYED,0.0,0.0
2025-08-13,ARRIVAL,QP712,QP,VT-A015,DXB,BOM,2025-08-13 06:31:00,2025-08-13 06:40:00,9,6,Wednesday,ON_TIME,0.0,12.0
2025-08-13,DEPARTURE,BA837,BA,VT-A015,BOM,PNQ,2025-08-13 07:13:00,2025-08-13 07:29:00,16,7,Wednesday,DELAYED,12.0,0.0
2025-08-13,ARRIVAL,QR983,QR,VT-A015,PNQ,BOM,2025-08-13 09:45:00,2025-08-13 09:47:00,2,9,Wednesday,ON_TIME,0.0,0.0
2025-08-13,DEPARTURE,AI216,AI,VT-A015,BOM,DEL,2025-08-13 10:37:00,2025-08-13 10:37:00,0,10,Wednesday,ON_TIME,0.0,0.0
2025-08-13,ARRIVAL,G8179,G8,VT-A015,DEL,BOM,2025-08-13 13:20:00,2025-08-13 13:10:00,-10,13,Wednesday,ON_TIME,0.0,11.0
2025-08-13,DEPARTURE,SG682,SG,VT-A015,BOM,LHR,2025-08-13 13:44:00,2025-08-13 13:41:00,-3,13,Wednesday,ON_TIME,11.0,0.0
2025-08-13,ARRIVAL,EK112,EK,VT-A015,LHR,BOM,2025-08-13 20:50:00,2025-08-13 21:21:00,31,20,Wednesday,DELAYED,0.0,0.0
2025-08-13,DEPARTURE,SG216,SG,VT-A015,BOM,AMD,2025-08-13 22:16:00,2025-08-13 22:06:00,-10,22,Wednesday,ON_TIME,0.0,0.0
2025-08-14,DEPARTURE,SQ562,SQ,VT-A015,BOM,LHR,2025-08-14 06:34:00,2025-08-14 07:04:00,30,6,Thursday,DELAYED,0.0,0.0
2025-08-14,ARRIVAL,G8162,G8,VT-A015,LHR,BOM,2025-08-14 11:35:00,2025-08-14 11:38:00,3,11,Thursday,ON_TIME,0.0,14.0
2025-08-14,DEPARTURE,SQ206,SQ,VT-A015,BOM,LHR,2025-08-14 12:09:00,2025-08-14 12:09:00,0,12,Thursday,ON_TIME,14.0,0.0
2025-08-14,ARRIVAL,SQ454,SQ,VT-A015,LHR,BOM,2025-08-14 20:35:00,2025-08-14 21:10:00,35,20,Thursday,DELAYED,0.0,0.0
2025-08-14,DEPARTURE,SG273,SG,VT-A015,BOM,LHR,2025-08-14 22:15:00,2025-08-14 22:34:00,19,22,Thursday,DELAYED,0.0,0.0
2025-08-15,DEPARTURE,QP961,QP,VT-A015,BOM,TRV,2025-08-15 05:41:00,2025-08-15 05:47:00,6,5,Friday,ON_TIME,0.0,0.0
2025-08-15,ARRIVAL,SG414,SG,VT-A015,LHR,BOM,2025-08-15 07:37:00,2025-08-15 07:42:00,5,7,Friday,ON_TIME,0.0,8.0
2025-08-15,ARRIVAL,G8801,G8,VT-A015,TRV,BOM,2025-08-15 08:19:00,2025-08-15 08:09:00,-10,8,Friday,ON_TIME,8.0,23.0
2025-08-15,DEPARTURE,SG673,SG,VT-A015,BOM,AMD,2025-08-15 08:31:00,2025-08-15 08:31:00,0,8,Friday,ON_TIME,23.0,31.0
2025-08-15,DEPARTURE,BA460,BA,VT-A015,BOM,AMD,2025-08-15 08:45:00,2025-08-15 08:54:00,9,8,Friday,ON_TIME,31.0,0.0
2025-08-15,ARRIVAL,EK699,EK,VT-A015,AMD,BOM,2025-08-15 12:10:00,2025-08-15 12:29:00,19,12,Friday,DELAYED,0.0,0.0
2025-08-15,DEPARTURE,6E310,6E,VT-A015,BOM,PNQ,2025-08-15 13:22:00,2025-08-15 13:12:00,-10,13,Friday,ON_TIME,0.0,0.0
2025-08-15,ARRIVAL,QR278,QR,VT-A015,PNQ,BOM,2025-08-15 15:00:00,2025-08-15 15:29:00,29,15,Friday,DELAYED,0.0,0.0
2025-08-16,ARRIVAL,6E312,6E,VT-A015,CCU,BOM,2025-08-16 05:47:00,2025-08-16 05:56:00,9,5,Saturday,ON_TIME,0.0,3.0
2025-08-16,DEPARTURE,QP462,QP,VT-A015,BOM,GOI,2025-08-16 06:38:00,2025-08-16 07:01:00,23,6,Saturday,DELAYED,3.0,0.0
2025-08-16,ARRIVAL,6E585,6E,VT-A015,GOI,BOM,2025-08-16 10:00:00,2025-08-16 10:16:00,16,10,Saturday,DELAYED,0.0,8.0
2025-08-16,DEPARTURE,UK865,UK,VT-A015,BOM,GOI,2025-08-16 10:53:00,2025-08-16 11:20:00,27,10,Saturday,DELAYED,8.0,0.0
2025-08-16,ARRIVAL,QR947,QR,VT-A015,GOI,BOM,2025-08-16 13:57:00,2025-08-16 14:15:00,18,13,Saturday,DELAYED,0.0,0.0
2025-08-16,DEPARTURE,G8843,G8,VT-A015,BOM,DXB,2025-08-16 15:30:00,2025-08-16 15:54:00,24,15,Saturday,DELAYED,0.0,0.0
2025-08-10,ARRIVAL,UK790,UK,VT-A016,CCJ,BOM,2025-08-10 06:34:00,2025-08-10 06:38:00,4,6,Sunday,ON_TIME,0.0,10.0
2025-08-10,DEPARTURE,QR267,QR,VT-A016,BOM,BLR,2025-08-10 07:13:00,2025-08-10 07:29:00,16,7,Sunday,DELAYED,10.0,0.0
2025-08-10,ARRIVAL,BA655,BA,VT-A016,BLR,BOM,2025-08-10 10:01:00,2025-08-10 10:32:00,31,10,Sunday,DELAYED,0.0,0.0
2025-08-10,DEPARTURE,G8853,G8,VT-A016,BOM,TRV,2025-08-10 11:32:00,2025-08-10 11:33:00,1,11,Sunday,ON_TIME,0.0,0.0
2025-08-10,ARRIVAL,BA948,BA,VT-A016,TRV,BOM,2025-08-10 13:28:00,2025-08-10 13:19:00,-9,13,Sunday,ON_TIME,0.0,0.0
2025-08-10,DEPARTURE,QR517,QR,VT-A016,BOM,LHR,2025-08-10 14:31:00,2025-08-10 14:54:00,23,14,Sunday,DELAYED,0.0,0.0
2025-08-10,ARRIVAL,SG295,SG,VT-A016,LHR,BOM,2025-08-10 20:38:00,2025-08-10 20:48:00,10,20,Sunday,ON_TIME,0.0,0.0
2025-08-11,ARRIVAL,I5877,I5,VT-A016,TRV,BOM,2025-08-11 05:13:00,2025-08-11 05:26:00,13,5,Monday,DELAYED,0.0,19.0
2025-08-11,DEPARTURE,6E943,6E,VT-A016,BOM,SIN,2025-08-11 05:52:00,2025-08-11 05:47:00,-5,5,Monday,ON_TIME,19.0,0.0
2025-08-11,ARRIVAL,BA153,BA,VT-A016,SIN,BOM,2025-08-11 09:23:00,2025-08-11 09:25:00,2,9,Monday,ON_TIME,0.0,0.0
2025-08-11,DEPARTURE,UK286,UK,VT-A016,BOM,DEL,2025-08-11 10:24:00,2025-08-11 10:40:00,16,10,Monday,DELAYED,0.0,0.0
2025-08-12,DEPARTURE,QR979,QR,VT-A016,BOM,CCU,2025-08-12 07:00:00,2025-08-12 07:00:00,0,7,Tuesday,ON_TIME,0.0,0.0
2025-08-12,ARRIVAL,UK287,UK,VT-A016,CCU,BOM,2025-08-12 09:50:00,2025-08-12 10:24:00,34,9,Tuesday,DELAYED,0.0,10.0
2025-08-12,DEPARTURE,EK935,EK,VT-A016,BOM,LHR,2025-08-12 10:59:00,2025-08-12 11:16:00,17,10,Tuesday,DELAYED,10.0,0.0
2025-08-12,ARRIVAL,EK701,EK,VT-A016,LHR,BOM,2025-08-12 19:50:00,2025-08-12 20:14:00,24,19,Tuesday,DELAYED,0.0,0.0
2025-08-12,DEPARTURE,QR639,QR,VT-A016,BOM,SIN,2025-08-12 21:24:00,2025-08-12 21:29:00,5,21,Tuesday,ON_TIME,0.0,0.0
2025-08-13,ARRIVAL,6E322,6E,VT-A016,SIN,BOM,2025-08-13 02:35:00,2025-08-13 02:44:00,9,2,Wednesday,ON_TIME,0.0,0.0
2025-08-13,DEPARTURE,SQ549,SQ,VT-A016,BOM,BLR,2025-08-13 03:42:00,2025-08-13 03:38:00,-4,3,Wednesday,ON_TIME,0.0,0.0
2025-08-13,ARRIVAL,I5321,I5,VT-A016,AMD,BOM,2025-08-13 08:34:00,2025-08-13 09:23:00,49,8,Wednesday,DELAYED,0.0,1.0
2025-08-13,DEPARTURE,SQ250,SQ,VT-A016,BOM,SIN,2025-08-13 10:07:00,2025-08-13 10:28:00,21,10,Wednesday,DELAYED,1.0,0.0
2025-08-13,ARRIVAL,SQ632,SQ,VT-A016,SIN,BOM,2025-08-13 17:38:00,2025-08-13 17:50:00,12,17,Wednesday,DELAYED,0.0,0.0
2025-08-13,DEPARTURE,SG260,SG,VT-A016,BOM,CCJ,2025-08-13 18:57:00,2025-08-13 19:57:00,60,18,Wednesday,DELAYED,0.0,0.0
2025-08-13,ARRIVAL,SG419,SG,VT-A016,CCJ,BOM,2025-08-13 22:32:00,2025-08-13 23:11:00,39,22,Wednesday,DELAYED,0.0,0.0
2025-08-14,DEPARTURE,G8665,G8,VT-A016,BOM,DOH,2025-08-14 00:07:00,2025-08-14 00:17:00,10,0,Thursday,ON_TIME,0.0,0.0
2025-08-14,DEPARTURE,6E143,6E,VT-A016,BOM,GOI,2025-08-14 08:04:00,2025-08-14 08:27:00,23,8,Thursday,DELAYED,0.0,0.0
2025-08-14,ARRIVAL,EK577,EK,VT-A016,GOI,BOM,2025-08-14 11:45:00,2025-08-14 12:01:00,16,11,Thursday,DELAYED,0.0,0.0
2025-08-14,DEPARTURE,UK631,UK,VT-A016,BOM,SIN,2025-08-14 13:18:00,2025-08-14 13:11:00,-7,13,Thursday,ON_TIME,0.0,0.0
2025-08-14,ARRIVAL,SQ763,SQ,VT-A016,SIN,BOM,2025-08-14 22:42:00,2025-08-14 23:11:00,29,22,Thursday,DELAYED,0.0,0.0
2025-08-15,DEPARTURE,EK255,EK,VT-A016,BOM,GOI,2025-08-15 00:25:00,2025-08-15 00:23:00,-2,0,Friday,ON_TIME,0.0,0.0
2025-08-15,ARRIVAL,BA248,BA,VT-A016,GOI,BOM,2025-08-15 03:38:00,2025-08-15 03:31:00,-7,3,Friday,ON_TIME,0.0,0.0
2025-08-15,DEPARTURE,I5526,I5,VT-A016,BOM,MAA,2025-08-15 04:30:00,2025-08-15 04:48:00,18,4,Friday,DELAYED,0.0,0.0
2025-08-15,ARRIVAL,G8115,G8,VT-A016,DEL,BOM,2025-08-15 09:46:00,2025-08-15 09:46:00,0,9,Friday,ON_TIME,0.0,19.0
2025-08-15,DEPARTURE,UK682,UK,VT-A016,BOM,LHR,2025-08-15 10:12:00,2025-08-15 11:07:00,55,10,Friday,DELAYED,19.0,0.0
2025-08-15,ARRIVAL,AI945,AI,VT-A016,LHR,BOM,2025-08-15 19:52:00,2025-08-15 19:48:00,-4,19,Friday,ON_TIME,0.0,0.0
2025-08-15,DEPARTURE,UK173,UK,VT-A016,BOM,PNQ,2025-08-15 20:46:00,2025-08-15 21:07:00,21,20,Friday,DELAYED,0.0,0.0
2025-08-15,ARRIVAL,EK265,EK,VT-A016,PNQ,BOM,2025-08-15 23:07:00,2025-08-15 23:17:00,10,23,Friday,ON_TIME,0.0,0.0
2025-08-16,DEPARTURE,UK134,UK,VT-A016,BOM,PNQ,2025-08-16 00:21:00,2025-08-16 00:36:00,15,0,Saturday,DELAYED,0.0,0.0
2025-08-16,ARRIVAL,UK529,UK,VT-A016,PNQ,BOM,2025-08-16 02:50:00,2025-08-16 02:43:00,-7,2,Saturday,ON_TIME,0.0,0.0
2025-08-16,DEPARTURE,QR927,QR,VT-A016,BOM,CCJ,2025-08-16 10:17:00,2025-08-16 10:55:00,38,10,Saturday,DELAYED,0.0,0.0
2025-08-16,ARRIVAL,I5281,I5,VT-A016,CCJ,BOM,2025-08-16 14:22:00,2025-08-16 14:32:00,10,14,Saturday,ON_TIME,0.0,0.0
2025-08-16,DEPARTURE,BA825,BA,VT-A016,BOM,PNQ,2025-08-16 15:17:00,2025-08-16 15:48:00,31,15,Saturday,DELAYED,0.0,0.0
2025-08-16,ARRIVAL,BA121,BA,VT-A016,PNQ,BOM,2025-08-16 18:59:00,2025-08-16 19:04:00,5,18,Saturday,ON_TIME,0.0,0.0
2025-08-16,DEPARTURE,G8128,G8,VT-A016,BOM,CCJ,2025-08-16 20:22:00,2025-08-16 20:42:00,20,20,Saturday,DELAYED,0.0,0.0
2025-08-16,ARRIVAL,EK200,EK,VT-A016,CCJ,BOM,2025-08-16 22:53:00,2025-08-16 23:15:00,22,22,Saturday,DELAYED,0.0,0.0
2025-08-10,DEPARTURE,UK493,UK,VT-A017,BOM,SIN,2025-08-10 09:49:00,2025-08-10 10:16:00,27,9,Sunday,DELAYED,0.0,0.0
2025-08-10,ARRIVAL,QR291,QR,VT-A017,SIN,BOM,2025-08-10 14:58:00,2025-08-10 15:16:00,18,14,Sunday,DELAYED,0.0,0.0
2025-08-10,DEPARTURE,AI195,AI,VT-A017,BOM,LHR,2025-08-10 16:14:00,2025-08-10 16:14:00,0,16,Sunday,ON_TIME,0.0,0.0
2025-08-10,ARRIVAL,I5879,I5,VT-A017,LHR,BOM,2025-08-10 22:51:00,2025-08-10 23:06:00,15,22,Sunday,DELAYED,0.0,6.0
2025-08-10,DEPARTURE,EK372,EK,VT-A017,BOM,DEL,2025-08-10 23:45:00,2025-08-10 23:43:00,-2,23,Sunday,ON_TIME,6.0,0.0
2025-08-11,DEPARTURE,EK397,EK,VT-A017,BOM,DOH,2025-08-11 10:56:00,2025-08-11 11:15:00,19,10,Monday,DELAYED,0.0,0.0
2025-08-11,ARRIVAL,QR741,QR,VT-A017,DOH,BOM,2025-08-11 19:18:00,2025-08-11 19:57:00,39,19,Monday,DELAYED,0.0,0.0
2025-08-11,DEPARTURE,QR382,QR,VT-A017,BOM,LHR,2025-08-11 21:08:00,2025-08-11 20:58:00,-10,21,Monday,ON_TIME,0.0,0.0
2025-08-12,ARRIVAL,UK674,UK,VT-A017,LHR,BOM,2025-08-12 06:28:00,2025-08-12 06:34:00,6,6,Tuesday,ON_TIME,0.0,7.0
2025-08-12,DEPARTURE,I5865,I5,VT-A017,BOM,PNQ,2025-08-12 07:12:00,2025-08-12 07:47:00,35,7,Tuesday,DELAYED,7.0,0.0
2025-08-12,DEPARTURE,QR687,QR,VT-A017,BOM,TRV,2025-08-12 08:43:00,2025-08-12 09:23:00,40,8,Tuesday,DELAYED,0.0,0.0
2025-08-12,ARRIVAL,I5354,I5,VT-A017,TRV,BOM,2025-08-12 12:37:00,2025-08-12 12:29:00,-8,12,Tuesday,ON_TIME,0.0,12.0
2025-08-12,DEPARTURE,QR444,QR,VT-A017,BOM,TRV,2025-08-12 13:02:00,2025-08-12 13:24:00,22,13,Tuesday,DELAYED,12.0,0.0
2025-08-12,ARRIVAL,AI437,AI,VT-A017,TRV,BOM,2025-08-12 16:12:00,2025-08-12 16:10:00,-2,16,Tuesday,ON_TIME,0.0,0.0
2025-08-13,DEPARTURE,BA782,BA,VT-A017,BOM,BLR,2025-08-13 06:40:00,2025-08-13 06:30:00,-10,6,Wednesday,ON_TIME,0.0,0.0
2025-08-13,ARRIVAL,UK209,UK,VT-A017,BLR,BOM,2025-08-13 09:20:00,2025-08-13 09:36:00,16,9,Wednesday,DELAYED,0.0,1.0
2025-08-13,DEPARTURE,UK682,UK,VT-A017,BOM,GOI,2025-08-13 10:20:00,2025-08-13 10:51:00,31,10,Wednesday,DELAYED,1.0,0.0
2025-08-13,ARRIVAL,QR595,QR,VT-A017,GOI,BOM,2025-08-13 13:38:00,2025-08-13 14:11:00,33,13,Wednesday,DELAYED,0.0,0.0
2025-08-14,ARRIVAL,EK547,EK,VT-A017,DOH,BOM,2025-08-14 05:57:00,2025-08-14 06:10:00,13,5,Thursday,DELAYED,0.0,0.0
2025-08-14,DEPARTURE,UK376,UK,VT-A017,BOM,MAA,2025-08-14 07:29:00,2025-08-14 08:10:00,41,7,Thursday,DELAYED,0.0,0.0
2025-08-14,ARRIVAL,SG855,SG,VT-A017,MAA,BOM,2025-08-14 10:47:00,2025-08-14 11:28:00,41,10,Thursday,DELAYED,0.0,0.0
2025-08-14,DEPARTURE,SG785,SG,VT-A017,BOM,DEL,2025-08-14 12:17:00,2025-08-14 12:43:00,26,12,Thursday,DELAYED,0.0,0.0
2025-08-14,ARRIVAL,QP499,QP,VT-A017,DEL,BOM,2025-08-14 15:40:00,2025-08-14 16:05:00,25,15,Thursday,DELAYED,0.0,5.0
2025-08-14,DEPARTURE,AI552,AI,VT-A017,BOM,CCU,2025-08-14 16:45:00,2025-08-14 16:48:00,3,16,Thursday,ON_TIME,5.0,0.0
2025-08-15,DEPARTURE,I5349,I5,VT-A017,BOM,DXB,2025-08-15 07:17:00,2025-08-15 07:25:00,8,7,Friday,ON_TIME,0.0,0.0
2025-08-15,ARRIVAL,BA849,BA,VT-A017,DXB,BOM,2025-08-15 11:56:00,2025-08-15 12:16:00,20,11,Friday,DELAYED,0.0,0.0
2025-08-15,DEPARTURE,I5362,I5,VT-A017,BOM,DEL,2025-08-15 13:27:00,2025-08-15 14:11:00,44,13,Friday,DELAYED,0.0,0.0
2025-08-15,ARRIVAL,G8858,G8,VT-A017,DEL,BOM,2025-08-15 17:09:00,2025-08-15 17:41:00,32,17,Friday,DELAYED,0.0,0.0
2025-08-15,DEPARTURE,G8789,G8,VT-A017,BOM,SIN,2025-08-15 18:27:00,2025-08-15 19:12:00,45,18,Friday,DELAYED,0.0,0.0
2025-08-15,ARRIVAL,BA908,BA,VT-A017,SIN,BOM,2025-08-15 22:51:00,2025-08-15 22:50:00,-1,22,Friday,ON_TIME,0.0,0.0
2025-08-15,DEPARTURE,6E399,6E,VT-A017,BOM,SIN,2025-08-15 23:42:00,2025-08-15 23:52:00,10,23,Friday,ON_TIME,0.0,0.0
2025-08-16,DEPARTURE,BA678,BA,VT-A017,BOM,PNQ,2025-08-16 05:44:00,2025-08-16 05:54:00,10,5,Saturday,ON_TIME,0.0,0.0
2025-08-16,ARRIVAL,I5944,I5,VT-A017,PNQ,BOM,2025-08-16 09:23:00,2025-08-16 10:00:00,37,9,Saturday,DELAYED,0.0,17.0
2025-08-16,DEPARTURE,SG459,SG,VT-A017,BOM,DOH,2025-08-16 10:28:00,2025-08-16 11:01:00,33,10,Saturday,DELAYED,17.0,0.0
2025-08-16,ARRIVAL,SQ418,SQ,VT-A017,DOH,BOM,2025-08-16 16:08:00,2025-08-16 15:58:00,-10,16,Saturday,ON_TIME,0.0,0.0
2025-08-16,DEPARTURE,I5223,I5,VT-A017,BOM,DEL,2025-08-16 16:53:00,2025-08-16 16:50:00,-3,16,Saturday,ON_TIME,0.0,0.0
2025-08-10,DEPARTURE,I5496,I5,VT-A018,BOM,TRV,2025-08-10 10:19:00,2025-08-10 10:54:00,35,10,Sunday,DELAYED,0.0,0.0
2025-08-10,ARRIVAL,G8950,G8,VT-A018,TRV,BOM,2025-08-10 14:18:00,2025-08-10 14:32:00,14,14,Sunday,DELAYED,0.0,1.0
2025-08-10,DEPARTURE,SG168,SG,VT-A018,BOM,DEL,2025-08-10 15:16:00,2025-08-10 15:24:00,8,15,Sunday,ON_TIME,1.0,0.0
2025-08-10,ARRIVAL,SG664,SG,VT-A018,DEL,BOM,2025-08-10 18:09:00,2025-08-10 18:53:00,44,18,Sunday,DELAYED,0.0,0.0
2025-08-11,ARRIVAL,QP175,QP,VT-A018,DXB,BOM,2025-08-11 05:16:00,2025-08-11 05:19:00,3,5,Monday,ON_TIME,0.0,0.0
2025-08-11,DEPARTURE,I5881,I5,VT-A018,BOM,AMD,2025-08-11 06:08:00,2025-08-11 06:05:00,-3,6,Monday,ON_TIME,0.0,0.0
2025-08-11,ARRIVAL,SQ392,SQ,VT-A018,AMD,BOM,2025-08-11 08:14:00,2025-08-11 08:50:00,36,8,Monday,DELAYED,0.0,0.0
2025-08-11,DEPARTURE,AI327,AI,VT-A018,BOM,CCJ,2025-08-11 10:08:00,2025-08-11 10:35:00,27,10,Monday,DELAYED,0.0,0.0
2025-08-11,ARRIVAL,BA120,BA,VT-A018,CCJ,BOM,2025-08-11 13:20:00,2025-08-11 13:12:00,-8,13,Monday,ON_TIME,0.0,0.0
2025-08-11,DEPARTURE,BA126,BA,VT-A018,BOM,PNQ,2025-08-11 14:11:00,2025-08-11 14:22:00,11,14,Monday,DELAYED,0.0,0.0
2025-08-12,ARRIVAL,QR533,QR,VT-A018,DOH,BOM,2025-08-12 09:54:00,2025-08-12 10:33:00,39,9,Tuesday,DELAYED,0.0,0.0
2025-08-12,DEPARTURE,SG540,SG,VT-A018,BOM,DXB,2025-08-12 11:39:00,2025-08-12 12:08:00,29,11,Tuesday,DELAYED,0.0,0.0
2025-08-12,ARRIVAL,6E896,6E,VT-A018,DXB,BOM,2025-08-12 16:55:00,2025-08-12 16:59:00,4,16,Tuesday,ON_TIME,0.0,20.0
2025-08-12,DEPARTURE,BA861,BA,VT-A018,BOM,CCJ,2025-08-12 17:24:00,2025-08-12 17:14:00,-10,17,Tuesday,ON_TIME,20.0,0.0
